"Partido","Numero Lista","Nombre Lista","Distrito","Cargo","Nombre","Posicion"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","IGLESIAS, ARIEL","1"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","BERNAOLA, JULIA","2"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","PITROLA, NESTOR ANTONIO","1"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SCHLOTTHAUER, MONICA LETICIA","2"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","RAPANELLI, DANIEL MARIO","3"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ALFARO, PAULA ANAHI","4"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SEÑOR, NORBERTO ARTURO","5"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BIAGGIO, NORA IRIS","6"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","PORTORREAL, LEONARDO MIGUEL","7"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","LAVALLE, IGNACIO MARTIN","8"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","KOSTEKY, MICAELA VANINA","9"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","LOPEZ, OSVALDO OMAR","10"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","PACHECO, CARLOS LEONIDAS","11"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","IBRAHIM, MYRIAM KARINA","12"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CASAS, GUILLERMO ALBERTO","13"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ALE, VALERIA ALEJANDRA","14"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BELLIBONI, EDUARDO SILVIO","15"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ALDERETE, JOSE MARCELO","16"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GARRALDA, PIA","17"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GUZMAN, JOSE ATILIO","18"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","LUNA, DANIEL FERNANDO","19"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","DIAZ, MARIANA ANGELICA","20"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","FARA, EMILIANO ERNESTO","21"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SEBRIANO, JOSE ALEJANDRO","22"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MARTIN, SILVIA DEL CARMEN","23"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","RODRIGUEZ, SEBASTIAN MANUEL","24"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","TROITIÑO, SILVANA ALICIA","25"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","PRADO, FRANCISCO PABLO","26"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ROLLHAISER, CRISTIAN ALBERTO","27"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","TURIENZA, ANTONELA","28"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","HORMACHEA, DIEGO MARCELO","29"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MANSILLA, JESUS EDUARDO","30"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","LLANI, JESICA TAMARA","31"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ABRAMZON, MIGUEL ANGEL","32"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","RAMIREZ, JULIO CESAR","33"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","STEVANI, MARIA FLOR","34"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BENITEZ, VICTORIA NOEL","35"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","VARTERIAN, MARCELO CARLOS BARVIR","1"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","CANTERO, MARTA CLEMENTINA","2"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","IDOETA, FRANCO JORGE","3"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","DE LA VEGA, IGNACIO","4"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","ARONDA, YESICA VANINA","5"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","JAYO, EMILSE SILVIA","6"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","RUIZ DIAZ, LEONARDO HECTOR","7"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","POVERENE, JOSE LUIS","8"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","ALONSO ARMESTO, MARIA INES","9"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","MARCOS GIUSEPPE, MARIANELA","10"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","REYNOSO, EDGARDO ERNESTO","1"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","GONZALEZ MUÑOZ, MARIANA NATALIA","1"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","2U - UNIDAD","BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","SIERRA, DANIEL ERNESTO","2"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MOYANO, FACUNDO","1"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CAMAÑO, GRACIELA","2"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ROBERTI, ALBERTO OSCAR","3"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SELVA, CARLOS AMERICO","4"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","PASSO, MARCELA FABIANA","5"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BEVILACQUA, GUSTAVO JOSE","6"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","PEREZ, RAUL JOAQUIN","7"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MOREAU, CECILIA","8"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ASENCIO, FERNANDO RODRIGO","9"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SANCHEZ, MARCELO FABIAN","10"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MARCONI, MARIA PAULA","11"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","LOPRESTI, JORGE ALBERTO","12"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","DELGADO, RICARDO RAUL","13"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ACUÑA, MARCELA ELIANA","14"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","RASSO, RUBEN ALBERTO","15"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GONZALEZ, ALFREDO","16"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ESPER, LAURA RENEE","17"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BENITEZ, HUGO ENRIQUE","18"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BERTINAT, HUMBERTO FRANCISCO","19"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CURE, MIRTHA GLORIA","20"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MACHADO, PEDRO ORLANDO","21"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GAMBINO, CARLOS DANIEL","22"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BIAGGIONI, RAUL GERMAN","23"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CAMPORA, CARLOS SANTIAGO","24"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","DE RENTIS, LORENA FLORENCIA","25"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","RAZETTO, NORBERTO ENRIQUE","26"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SILVA, NESTOR MAURICIO","27"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BAUZA, ANABELA ANAHI","28"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","DIAZ, ALBERTO CARLOS","29"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","VILLAGRA, SONIA DEL CARMEN","30"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MALPELI, JUAN MARTIN","31"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SACCO, MARIANO ARIEL","32"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SANTEUSANIO, MAGALI EMILIA","33"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","DE LA TORRE, PABLO MARIA","34"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","HOURBEIGT, CARLOS MARTIN","35"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","GOMEZ, SILVIA GABRIELA","1"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","SPROVIERI, LUIS EDUARDO","2"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","KLEIN, SILVIO FRANCO","3"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","GIUDICI, JESICA","4"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","FERNANDEZ, CARLOS ANTONIO","5"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","GONZALEZ, MARTINA KARINA","6"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","MENDEZ, CRISTIAN","7"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","PITEO, SERGIO LUIS","8"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","CUERVO, GUSTAVO SERGIO","9"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","DIAZ, CARLOS ALBERTO","10"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","DE MENDIGUREN, JOSE IGNACIO","1"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","SOLMI, JORGE ALBERTO","1"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","506","FRENTE RENOVADOR +A15","BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","MARIANI, MAYRA LORENA","2"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CEBALLOS, JORGE RAUL","1"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SARAVIA, SILVIA","2"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BENITEZ, SUSANA CLELIA","3"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","PIROLO FERRARI, JOSE MATIAS","4"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ROBUSTELLI, DANIEL ADRIAN","5"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","NIETO, JOSEFINA MARIA","6"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MERELES, DIEGO HERNAN","7"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","FRENDE, WALTER ADRIAN","8"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","RUIZ, MARIA ELENA","9"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CORRADI, OSCAR GUSTAVO","10"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MONETA, OSCAR MIGUEL","11"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SOUTO, NATALIA MARCELA","12"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SOMMA, LUCILA","13"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","PARRILLA, ANGEL JESUS","14"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","AGUIRRE, ELIZABETH","15"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","TER AKOPIAN, ARAM","16"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ROBUSTELLI, DANIEL ADRIAN","17"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","FRANCO, ROSALIA","18"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","AVILA CORREA, ROBERTO DARIO","19"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","VILLARUEL, JORGELINA ANDREA","20"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BARRIOBERO, JAQUELINA SILVIA","21"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SEEBOHM, ALEJANDRO CRISTIAN","22"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","NICOLA, SABRINA SOLEDAD","23"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BENITEZ, LIDIA CRISTINA","24"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CEPEDA, RAMON HORACIO","25"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","LUCENA, VICTORIA GABRIELA","26"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MANRIQUE, RAMON ANIBAL","27"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","RAMOS, PAULA GABRIELA","28"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CORONEL, JORGE RAMON","29"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","PORTA, TAMARA EVA SOLANGE","30"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MORALES, NORMA FABIANA","31"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CLUIGT, SIMON","32"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SZERDI, JULIANA","33"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","VALLE, NATALIA DANIELA","34"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","NARDUZZO, NAHUEL","35"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","ARBURUA, PABLO BERNARDO","1"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","MONTENEGRO, PAULA SOLEDAD","2"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","CABALLERO SORUCO, SILVIA","3"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","GAUNA, OLGA CRISTINA","4"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","BARRIONUEVO, GASPAR DANIEL","5"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","BARRIONUEVO, MARTA EDITH","6"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","MARANION, GREGORIA","7"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","PARE VALLEJOS, NATALIA ALEJANDRA","8"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","MOYA, ELISABET","9"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","LOPEZ NAVARRETE, CARLOS GABRIEL","10"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","DIZ, LILIANA ANGELICA","1"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","BRANDANA, JULIO CESAR","1"
"ALIANZA PROGRESISTAS","507","CREO","BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","HERRERA, CLAUDIA LORENA","2"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","DUCLOS, OMAR ARNALDO","1"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","VILLALBA, GLADIS BEATRIZ","2"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","LAZZERETTI, ALFREDO REMO","3"
"ALIANZA PROGRESISTAS","507","IGUALDAD Y DECENCIA","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","TAVELA, DANYA VERONICA","4"
